index	wordform1	wordform2	wordform1_orth	wordform2_orth	stem	output
2452	b əʊ g ɪ	b əʊ g ɪ d	bogey	bogeyed	⋊ b o g ɪ ⋉	⋊ b o g ɪ d ⋉
2454	v a m p	v a m p t	vamp	vamped	⋊ v a m p ⋉	⋊ v a m p t ⋉
2461	b a ʃ	b a ʃ t	bash	bashed	⋊ b a ʃ ⋉	⋊ b a ʃ t ⋉
2462	s a l əʊ	s a l əʊ d	sallow	sallowed	⋊ s a l o ⋉	⋊ s a l o d ⋉
2466	d ɪ s ɪ l j uː ʒ n̩	d ɪ s ɪ l j uː ʒ n̩ d	disillusion	disillusioned	⋊ d ɪ s ɪ l j u ʒ n ⋉	⋊ d ɪ s ɪ l j u ʒ n d ⋉
2467	w ʌ r ɪ	w ʌ r ɪ d	worry	worried	⋊ w ʌ ɹ ɪ ⋉	⋊ w ʌ ɹ ɪ d ⋉
2472	v a s l̩ˠ eɪ t	v a s l̩ˠ eɪ t ɪ d	vacillate	vacillated	⋊ v a s l e t ⋉	⋊ v a s l e t ɪ d ⋉
2480	b r ʌ ʃ	b r ʌ ʃ t	brush	brushed	⋊ b ɹ ʌ ʃ ⋉	⋊ b ɹ ʌ ʃ t ⋉
2481	r ə p r ɛ s	r ə p r ɛ s t	repress	repressed	⋊ ɹ ə p ɹ ɛ s ⋉	⋊ ɹ ə p ɹ ɛ s t ⋉
2484	k ə n t ɛ n t	k ə n t ɛ n t ɪ d	content	contented	⋊ k ə n t ɛ n t ⋉	⋊ k ə n t ɛ n t ɪ d ⋉
2485	əʊ v ə l iː p	əʊ v ə l ɛ p t	overleap	overleapt	⋊ o v ə l i p ⋉	⋊ o v ə l ɛ p t ⋉
2486	j ɜː n	j ɜː n d	yearn	yearned	⋊ j ə n ⋉	⋊ j ə n d ⋉
2491	r iː lˠ	r iː lˠ d	reel	reeled	⋊ ɹ i l ⋉	⋊ ɹ i l d ⋉
2498	s aɪ l ə n s	s aɪ l ə n s t	silence	silenced	⋊ s a ɪ l ə n s ⋉	⋊ s a ɪ l ə n s t ⋉
2501	r iː s ɛ t	r iː s ɛ t	reset	reset	⋊ ɹ i s ɛ t ⋉	⋊ ɹ i s ɛ t ⋉
2504	b ʊ k	b ʊ k t	book	booked	⋊ b ʊ k ⋉	⋊ b ʊ k t ⋉
2507	ə f l ɪ k t	ə f l ɪ k t ɪ d	afflict	afflicted	⋊ ə f l ɪ k t ⋉	⋊ ə f l ɪ k t ɪ d ⋉
2508	r iː ɑː m	r iː ɑː m d	rearm	rearmed	⋊ ɹ i ɑ m ⋉	⋊ ɹ i ɑ m d ⋉
2517	b l ʌ ʃ	b l ʌ ʃ t	blush	blushed	⋊ b l ʌ ʃ ⋉	⋊ b l ʌ ʃ t ⋉
2520	n j uː t ə	n j uː t ə d	neuter	neutered	⋊ n j u t ə ⋉	⋊ n j u t ə d ⋉
2523	ɛ n p l eɪ n	ɛ n p l eɪ n d	enplane	enplaned	⋊ ɛ n p l e n ⋉	⋊ ɛ n p l e n d ⋉
2531	s ə l ɑː m	s ə l ɑː m d	salaam	salaamed	⋊ s ə l ɑ m ⋉	⋊ s ə l ɑ m d ⋉
2532	b ɔ k s	b ɔ k s t	box	boxed	⋊ b ɔ k s ⋉	⋊ b ɔ k s t ⋉
2535	b l uː p ɛ n s l̩ˠ	b l uː p ɛ n s l̩ˠ d	blue-pencil	blue-pencilled	⋊ b l u p ɛ n s l ⋉	⋊ b l u p ɛ n s l d ⋉
2536	r ə b j uː k	r ə b j uː k t	rebuke	rebuked	⋊ ɹ ə b j u k ⋉	⋊ ɹ ə b j u k t ⋉
2537	d iː s k eɪ lˠ	d iː s k eɪ lˠ d	descale	descaled	⋊ d i s k e l ⋉	⋊ d i s k e l d ⋉
2544	s lˠ eɪ t	s lˠ eɪ t ɪ d	slate	slated	⋊ s l e t ⋉	⋊ s l e t ɪ d ⋉
2550	p ɔɪ n t	p ɔɪ n t ɪ d	point	pointed	⋊ p ɔ ɪ n t ⋉	⋊ p ɔ ɪ n t ɪ d ⋉
2551	w ɔ n t	w ɔ n t ɪ d	want	wanted	⋊ w ɔ n t ⋉	⋊ w ɔ n t ɪ d ⋉
2552	ɛ n l aɪ v n̩	ɛ n l aɪ v n̩ d	enliven	enlivened	⋊ ɛ n l a ɪ v n ⋉	⋊ ɛ n l a ɪ v n d ⋉
2555	p r ɔ p ə z ɪ ʃ n̩	p r ɔ p ə z ɪ ʃ n̩ d	proposition	propositioned	⋊ p ɹ ɔ p ə z ɪ ʃ n ⋉	⋊ p ɹ ɔ p ə z ɪ ʃ n d ⋉
2564	a s ə t eɪ n	a s ə t eɪ n d	ascertain	ascertained	⋊ a s ə t e n ⋉	⋊ a s ə t e n d ⋉
2566	f ɔː s eɪ k	f ɔː s ʊ k	forsake	forsook	⋊ f ɔ s e k ⋉	⋊ f ɔ s ʊ k ⋉
2574	ə k ɔ s t	ə k ɔ s t ɪ d	accost	accosted	⋊ ə k ɔ s t ⋉	⋊ ə k ɔ s t ɪ d ⋉
2581	p r iː p ə z ɛ s	p r iː p ə z ɛ s t	prepossess	prepossessed	⋊ p ɹ i p ə z ɛ s ⋉	⋊ p ɹ i p ə z ɛ s t ⋉
2584	t ʃ ɪ k eɪ n	t ʃ ɪ k eɪ n d	chicane	chicaned	⋊ t ʃ ɪ k e n ⋉	⋊ t ʃ ɪ k e n d ⋉
2585	m ə t ɪ ə r ɪ ə l aɪ z	m ə t ɪ ə r ɪ ə l aɪ z d	materialize	materialized	⋊ m ə t ɪ ə ɹ ɪ ə l a ɪ z ⋉	⋊ m ə t ɪ ə ɹ ɪ ə l a ɪ z d ⋉
2586	k l ʌ k	k l ʌ k t	cluck	clucked	⋊ k l ʌ k ⋉	⋊ k l ʌ k t ⋉
2589	b a n d	b a n d ɪ d	band	banded	⋊ b a n d ⋉	⋊ b a n d ɪ d ⋉
2596	s ɪ n	s ɪ n d	sin	sinned	⋊ s ɪ n ⋉	⋊ s ɪ n d ⋉
2598	r ɪ ŋ	r ʌ ŋ	wring	wrung	⋊ ɹ ɪ ŋ ⋉	⋊ ɹ ʌ ŋ ⋉
2600	t r ɔ t	t r ɔ t ɪ d	trot	trotted	⋊ t ɹ ɔ t ⋉	⋊ t ɹ ɔ t ɪ d ⋉
2607	p r iː s ɛ t	p r iː s ɛ t	preset	preset	⋊ p ɹ i s ɛ t ⋉	⋊ p ɹ i s ɛ t ⋉
2609	p r iː p a k	p r iː p a k t	prepack	prepacked	⋊ p ɹ i p a k ⋉	⋊ p ɹ i p a k t ⋉
2613	n ɪ k s	n ɪ k s t	nix	nixed	⋊ n ɪ k s ⋉	⋊ n ɪ k s t ⋉
2614	h aʊ lˠ	h aʊ lˠ d	howl	howled	⋊ h a ʊ l ⋉	⋊ h a ʊ l d ⋉
2620	m ɪ s k j uː	m ɪ s k j uː d	miscue	miscued	⋊ m ɪ s k j u ⋉	⋊ m ɪ s k j u d ⋉
2625	k w ɪ lˠ t	k w ɪ lˠ t ɪ d	quilt	quilted	⋊ k w ɪ l t ⋉	⋊ k w ɪ l t ɪ d ⋉
2629	ə p ɛ n d	ə p ɛ n d ɪ d	append	appended	⋊ ə p ɛ n d ⋉	⋊ ə p ɛ n d ɪ d ⋉
2630	p ɪ r ʊ ɛ t	p ɪ r ʊ ɛ t ɪ d	pirouette	pirouetted	⋊ p ɪ ɹ ʊ ɛ t ⋉	⋊ p ɪ ɹ ʊ ɛ t ɪ d ⋉
2632	r iː ɔː r ɪ ə n t	r iː ɔː r ɪ ə n t ɪ d	reorient	reoriented	⋊ ɹ i ɔ ɹ ɪ ə n t ⋉	⋊ ɹ i ɔ ɹ ɪ ə n t ɪ d ⋉
2634	əʊ v ə s lˠ iː p	əʊ v ə s lˠ ɛ p t	oversleep	overslept	⋊ o v ə s l i p ⋉	⋊ o v ə s l ɛ p t ⋉
2643	r ʌ b ə s t a m p	r ʌ b ə s t a m p t	rubber-stamp	rubber-stamped	⋊ ɹ ʌ b ə s t a m p ⋉	⋊ ɹ ʌ b ə s t a m p t ⋉
2645	ə f ɛ k t	ə f ɛ k t ɪ d	affect	affected	⋊ ə f ɛ k t ⋉	⋊ ə f ɛ k t ɪ d ⋉
2647	p ɜː d ʒ ə	p ɜː d ʒ ə d	perjure	perjured	⋊ p ə d ʒ ə ⋉	⋊ p ə d ʒ ə d ⋉
2648	ɛ s k eɪ p	ɛ s k eɪ p t	escape	escaped	⋊ ɛ s k e p ⋉	⋊ ɛ s k e p t ⋉
2656	r ə l ɛ n t	r ə l ɛ n t ɪ d	relent	relented	⋊ ɹ ə l ɛ n t ⋉	⋊ ɹ ə l ɛ n t ɪ d ⋉
2658	s t ɛ d ɪ	s t ɛ d ɪ d	steady	steadied	⋊ s t ɛ d ɪ ⋉	⋊ s t ɛ d ɪ d ⋉
2664	ɜː	ɜː d	err	erred	⋊ ə ⋉	⋊ ə d ⋉
2667	h ɛ k l̩ˠ	h ɛ k l̩ˠ d	heckle	heckled	⋊ h ɛ k l ⋉	⋊ h ɛ k l d ⋉
2668	w eɪ k	w əʊ k	wake	woke	⋊ w e k ⋉	⋊ w o k ⋉
2671	d ɪ t ʊ ə	d ɪ t ʊ ə d	detour	detoured	⋊ d ɪ t ʊ ə ⋉	⋊ d ɪ t ʊ ə d ⋉
2672	b ɔ r əʊ	b ɔ r əʊ d	borrow	borrowed	⋊ b ɔ ɹ o ⋉	⋊ b ɔ ɹ o d ⋉
2676	p ɔ k ɪ t	p ɔ k ɪ t ɪ d	pocket	pocketed	⋊ p ɔ k ɪ t ⋉	⋊ p ɔ k ɪ t ɪ d ⋉
2678	k ʌ s	k ʌ s t	cuss	cussed	⋊ k ʌ s ⋉	⋊ k ʌ s t ⋉
2679	ɛ n l aɪ t n̩	ɛ n l aɪ t n̩ d	enlighten	enlightened	⋊ ɛ n l a ɪ t n ⋉	⋊ ɛ n l a ɪ t n d ⋉
2686	r ɛ v ə l j uː ʃ n aɪ z	r ɛ v ə l j uː ʃ n aɪ z d	revolutionize	revolutionized	⋊ ɹ ɛ v ə l j u ʃ n a ɪ z ⋉	⋊ ɹ ɛ v ə l j u ʃ n a ɪ z d ⋉
2688	d ɛ ə	d ɛ ə d	dare	dared	⋊ d ɛ ə ⋉	⋊ d ɛ ə d ⋉
2691	d ʒ ɔ s l̩ˠ	d ʒ ɔ s l̩ˠ d	jostle	jostled	⋊ d ʒ ɔ s l ⋉	⋊ d ʒ ɔ s l d ⋉
2692	k ʌ d ʒ l̩ˠ	k ʌ d ʒ l̩ˠ d	cudgel	cudgelled	⋊ k ʌ d ʒ l ⋉	⋊ k ʌ d ʒ l d ⋉
2695	ə d v ɑː n s	ə d v ɑː n s t	advance	advanced	⋊ ə d v ɑ n s ⋉	⋊ ə d v ɑ n s t ⋉
2697	g ɪ lˠ d	g ɪ lˠ d ɪ d	gild	gilded	⋊ g ɪ l d ⋉	⋊ g ɪ l d ɪ d ⋉
2700	g aɪ	g aɪ d	guy	guyed	⋊ g a ɪ ⋉	⋊ g a ɪ d ⋉
2705	m ɔ t l̩ˠ	m ɔ t l̩ˠ d	mottle	mottled	⋊ m ɔ t l ⋉	⋊ m ɔ t l d ⋉
2706	s t r aɪ v	s t r əʊ v	strive	strove	⋊ s t ɹ a ɪ v ⋉	⋊ s t ɹ o v ⋉
2707	f l ʌ d	f l ʌ d ɪ d	flood	flooded	⋊ f l ʌ d ⋉	⋊ f l ʌ d ɪ d ⋉
2716	m j uː t n̩ ɪ	m j uː t n̩ ɪ d	mutiny	mutinied	⋊ m j u t n ɪ ⋉	⋊ m j u t n ɪ d ⋉
2717	f r iː h w iː lˠ	f r iː h w iː lˠ d	freewheel	freewheeled	⋊ f ɹ i h w i l ⋉	⋊ f ɹ i h w i l d ⋉
2723	m ɜː s ə r aɪ z	m ɜː s ə r aɪ z d	mercerize	mercerized	⋊ m ə s ə ɹ a ɪ z ⋉	⋊ m ə s ə ɹ a ɪ z d ⋉
2739	p ɪ v ə t	p ɪ v ə t ɪ d	pivot	pivoted	⋊ p ɪ v ə t ⋉	⋊ p ɪ v ə t ɪ d ⋉
2742	b ʌ m	b ʌ m d	bum	bummed	⋊ b ʌ m ⋉	⋊ b ʌ m d ⋉
2744	l uː z	l ɔ s t	lose	lost	⋊ l u z ⋉	⋊ l ɔ s t ⋉
2745	ə f ɪ l ɪ eɪ t	ə f ɪ l ɪ eɪ t ɪ d	affiliate	affiliated	⋊ ə f ɪ l ɪ e t ⋉	⋊ ə f ɪ l ɪ e t ɪ d ⋉
2749	k ə n s uː m	k ə n s uː m d	consume	consumed	⋊ k ə n s u m ⋉	⋊ k ə n s u m d ⋉
2752	t r ʌ m p ɪ t	t r ʌ m p ɪ t ɪ d	trumpet	trumpeted	⋊ t ɹ ʌ m p ɪ t ⋉	⋊ t ɹ ʌ m p ɪ t ɪ d ⋉
2757	r ɛ n t	r ɛ n t ɪ d	rent	rented	⋊ ɹ ɛ n t ⋉	⋊ ɹ ɛ n t ɪ d ⋉
2758	b r iː z	b r iː z d	breeze	breezed	⋊ b ɹ i z ⋉	⋊ b ɹ i z d ⋉
2760	ɛ n t ʃ eɪ n	ɛ n t ʃ eɪ n d	enchain	enchained	⋊ ɛ n t ʃ e n ⋉	⋊ ɛ n t ʃ e n d ⋉
2761	w ɪ θ h əʊ lˠ d	w ɪ θ h ɛ lˠ d	withhold	withheld	⋊ w ɪ θ h o l d ⋉	⋊ w ɪ θ h ɛ l d ⋉
2762	m ʌ lˠ ʃ	m ʌ lˠ ʃ t	mulch	mulched	⋊ m ʌ l ʃ ⋉	⋊ m ʌ l ʃ t ⋉
2763	ɛ n g r ɑː f t	ɛ n g r ɑː f t ɪ d	engraft	engrafted	⋊ ɛ n g ɹ ɑ f t ⋉	⋊ ɛ n g ɹ ɑ f t ɪ d ⋉
2764	d r ɪ v l̩ˠ	d r ɪ v l̩ˠ d	drivel	drivelled	⋊ d ɹ ɪ v l ⋉	⋊ d ɹ ɪ v l d ⋉
2765	ɛ g z ɔː s t	ɛ g z ɔː s t ɪ d	exhaust	exhausted	⋊ ɛ g z ɔ s t ⋉	⋊ ɛ g z ɔ s t ɪ d ⋉
2766	f r ʌ n t	f r ʌ n t ɪ d	front	fronted	⋊ f ɹ ʌ n t ⋉	⋊ f ɹ ʌ n t ɪ d ⋉
2768	m ɛ t r ɪ s aɪ z	m ɛ t r ɪ s aɪ z d	metricize	metricized	⋊ m ɛ t ɹ ɪ s a ɪ z ⋉	⋊ m ɛ t ɹ ɪ s a ɪ z d ⋉
2773	m j uː t eɪ t	m j uː t eɪ t ɪ d	mutate	mutated	⋊ m j u t e t ⋉	⋊ m j u t e t ɪ d ⋉
2774	k l ɔ z ɪ t	k l ɔ z ɪ t ɪ d	closet	closeted	⋊ k l ɔ z ɪ t ⋉	⋊ k l ɔ z ɪ t ɪ d ⋉
2776	m ʌ lˠ	m ʌ lˠ d	mull	mulled	⋊ m ʌ l ⋉	⋊ m ʌ l d ⋉
2781	t ʃ əʊ k	t ʃ əʊ k t	choke	choked	⋊ t ʃ o k ⋉	⋊ t ʃ o k t ⋉
2783	w ɜː d	w ɜː d ɪ d	word	worded	⋊ w ə d ⋉	⋊ w ə d ɪ d ⋉
2789	k r aɪ	k r aɪ d	cry	cried	⋊ k ɹ a ɪ ⋉	⋊ k ɹ a ɪ d ⋉
2790	s ʌ p l ɪ k eɪ t	s ʌ p l ɪ k eɪ t ɪ d	supplicate	supplicated	⋊ s ʌ p l ɪ k e t ⋉	⋊ s ʌ p l ɪ k e t ɪ d ⋉
2794	r iː s ɜː f ə s	r iː s ɜː f ə s t	resurface	resurfaced	⋊ ɹ i s ə f ə s ⋉	⋊ ɹ i s ə f ə s t ⋉
2797	f ə l ɔ z ə f aɪ z	f ə l ɔ z ə f aɪ z d	philosophize	philosophized	⋊ f ə l ɔ z ə f a ɪ z ⋉	⋊ f ə l ɔ z ə f a ɪ z d ⋉
2804	ɛ k s p ɛ k t ə r eɪ t	ɛ k s p ɛ k t ə r eɪ t ɪ d	expectorate	expectorated	⋊ ɛ k s p ɛ k t ə ɹ e t ⋉	⋊ ɛ k s p ɛ k t ə ɹ e t ɪ d ⋉
2805	d ɪ b ɪ l ə t eɪ t	d ɪ b ɪ l ə t eɪ t ɪ d	debilitate	debilitated	⋊ d ɪ b ɪ l ə t e t ⋉	⋊ d ɪ b ɪ l ə t e t ɪ d ⋉
2807	p r ə p ɔ n d ə r eɪ t	p r ə p ɔ n d ə r eɪ t ɪ d	preponderate	preponderated	⋊ p ɹ ə p ɔ n d ə ɹ e t ⋉	⋊ p ɹ ə p ɔ n d ə ɹ e t ɪ d ⋉
2811	ʃ ʌ f l̩ˠ	ʃ ʌ f l̩ˠ d	shuffle	shuffled	⋊ ʃ ʌ f l ⋉	⋊ ʃ ʌ f l d ⋉
2817	t ɔː k	t ɔː k t	talk	talked	⋊ t ɔ k ⋉	⋊ t ɔ k t ⋉
2827	k ɔɪ n	k ɔɪ n d	coin	coined	⋊ k ɔ ɪ n ⋉	⋊ k ɔ ɪ n d ⋉
2830	h a k	h a k t	hack	hacked	⋊ h a k ⋉	⋊ h a k t ⋉
2831	p aʊ w aʊ	p aʊ w aʊ d	powwow	powwowed	⋊ p a ʊ w a ʊ ⋉	⋊ p a ʊ w a ʊ d ⋉
2834	ɪ n t ə a k t	ɪ n t ə a k t ɪ d	interact	interacted	⋊ ɪ n t ə a k t ⋉	⋊ ɪ n t ə a k t ɪ d ⋉
2835	d ɪ k ɔɪ	d ɪ k ɔɪ d	decoy	decoyed	⋊ d ɪ k ɔ ɪ ⋉	⋊ d ɪ k ɔ ɪ d ⋉
2845	w ɪ n ʃ	w ɪ n ʃ t	winch	winched	⋊ w ɪ n ʃ ⋉	⋊ w ɪ n ʃ t ⋉
2846	t w ɜː lˠ	t w ɜː lˠ d	twirl	twirled	⋊ t w ə l ⋉	⋊ t w ə l d ⋉
2848	h aɪ l aɪ t	h aɪ l aɪ t ɪ d	highlight	highlighted	⋊ h a ɪ l a ɪ t ⋉	⋊ h a ɪ l a ɪ t ɪ d ⋉
2850	ɪ l ɛ k t r ə k j uː t	ɪ l ɛ k t r ə k j uː t ɪ d	electrocute	electrocuted	⋊ ɪ l ɛ k t ɹ ə k j u t ⋉	⋊ ɪ l ɛ k t ɹ ə k j u t ɪ d ⋉
2856	t ʃ a p	t ʃ a p t	chap	chapped	⋊ t ʃ a p ⋉	⋊ t ʃ a p t ⋉
2858	b r uː	b r uː d	brew	brewed	⋊ b ɹ u ⋉	⋊ b ɹ u d ⋉
2860	ʌ p l ɪ f t	ʌ p l ɪ f t ɪ d	uplift	uplifted	⋊ ʌ p l ɪ f t ⋉	⋊ ʌ p l ɪ f t ɪ d ⋉
2862	d ɪ l ɪ m ɪ t eɪ t	d ɪ l ɪ m ɪ t eɪ t ɪ d	delimitate	delimitated	⋊ d ɪ l ɪ m ɪ t e t ⋉	⋊ d ɪ l ɪ m ɪ t e t ɪ d ⋉
2866	ɛ n v ɪ z ɪ d ʒ	ɛ n v ɪ z ɪ d ʒ d	envisage	envisaged	⋊ ɛ n v ɪ z ɪ d ʒ ⋉	⋊ ɛ n v ɪ z ɪ d ʒ d ⋉
2875	r ə d j uː s	r ə d j uː s t	reduce	reduced	⋊ ɹ ə d j u s ⋉	⋊ ɹ ə d j u s t ⋉
2879	w ɔː p	w ɔː p t	warp	warped	⋊ w ɔ p ⋉	⋊ w ɔ p t ⋉
2881	d ɪ s h ɔː n	d ɪ s h ɔː n d	dishorn	dishorned	⋊ d ɪ s h ɔ n ⋉	⋊ d ɪ s h ɔ n d ⋉
2886	k aʊ t ʃ	k aʊ t ʃ t	couch	couched	⋊ k a ʊ t ʃ ⋉	⋊ k a ʊ t ʃ t ⋉
2893	k ɔ l uː d	k ɔ l uː d ɪ d	collude	colluded	⋊ k ɔ l u d ⋉	⋊ k ɔ l u d ɪ d ⋉
2894	t ɛ n d	t ɛ n d ɪ d	tend	tended	⋊ t ɛ n d ⋉	⋊ t ɛ n d ɪ d ⋉
2901	ə s ɪ s t	ə s ɪ s t ɪ d	assist	assisted	⋊ ə s ɪ s t ⋉	⋊ ə s ɪ s t ɪ d ⋉
2904	b ə r iː v	b ə r ɛ f t	bereave	bereft	⋊ b ə ɹ i v ⋉	⋊ b ə ɹ ɛ f t ⋉
2907	p ɛ p ə	p ɛ p ə d	pepper	peppered	⋊ p ɛ p ə ⋉	⋊ p ɛ p ə d ⋉
2908	k l aɪ m a k s	k l aɪ m a k s t	climax	climaxed	⋊ k l a ɪ m a k s ⋉	⋊ k l a ɪ m a k s t ⋉
2909	t ɪ t ɪ v eɪ t	t ɪ t ɪ v eɪ t ɪ d	titivate	titivated	⋊ t ɪ t ɪ v e t ⋉	⋊ t ɪ t ɪ v e t ɪ d ⋉
2910	b l ɑː n ʃ	b l ɑː n ʃ t	blanch	blanched	⋊ b l ɑ n ʃ ⋉	⋊ b l ɑ n ʃ t ⋉
2922	ɪ n t ə l ɔ k	ɪ n t ə l ɔ k t	interlock	interlocked	⋊ ɪ n t ə l ɔ k ⋉	⋊ ɪ n t ə l ɔ k t ⋉
2923	m əʊ p	m əʊ p t	mope	moped	⋊ m o p ⋉	⋊ m o p t ⋉
2929	k ə n f aʊ n d	k ə n f aʊ n d ɪ d	confound	confounded	⋊ k ə n f a ʊ n d ⋉	⋊ k ə n f a ʊ n d ɪ d ⋉
2944	b eɪ s t	b eɪ s t ɪ d	baste	basted	⋊ b e s t ⋉	⋊ b e s t ɪ d ⋉
2945	b ʌ z	b ʌ z d	buzz	buzzed	⋊ b ʌ z ⋉	⋊ b ʌ z d ⋉
2946	h ɔ l ɪ d ɪ	h ɔ l ɪ d ɪ d	holiday	holidayed	⋊ h ɔ l ɪ d ɪ ⋉	⋊ h ɔ l ɪ d ɪ d ⋉
2947	s ɪ n t ʃ	s ɪ n t ʃ t	cinch	cinched	⋊ s ɪ n t ʃ ⋉	⋊ s ɪ n t ʃ t ⋉
2951	ɛ k s p ɛ d aɪ t	ɛ k s p ɛ d aɪ t ɪ d	expedite	expedited	⋊ ɛ k s p ɛ d a ɪ t ⋉	⋊ ɛ k s p ɛ d a ɪ t ɪ d ⋉
2958	ɛ r əʊ d	ɛ r əʊ d ɪ d	erode	eroded	⋊ ɛ ɹ o d ⋉	⋊ ɛ ɹ o d ɪ d ⋉
2963	d iː r ə s t r ɪ k t	d iː r ə s t r ɪ k t ɪ d	derestrict	derestricted	⋊ d i ɹ ə s t ɹ ɪ k t ⋉	⋊ d i ɹ ə s t ɹ ɪ k t ɪ d ⋉
2965	l aɪ b l̩ˠ	l aɪ b l̩ˠ d	libel	libelled	⋊ l a ɪ b l ⋉	⋊ l a ɪ b l d ⋉
2966	r iː ɔ r ɪ ə n t eɪ t	r iː ɔ r ɪ ə n t eɪ t ɪ d	reorientate	reorientated	⋊ ɹ i ɔ ɹ ɪ ə n t e t ⋉	⋊ ɹ i ɔ ɹ ɪ ə n t e t ɪ d ⋉
2967	s k w ɛ lˠ ʃ	s k w ɛ lˠ ʃ t	squelch	squelched	⋊ s k w ɛ l ʃ ⋉	⋊ s k w ɛ l ʃ t ⋉
2969	s ʌ f j uː z	s ʌ f j uː z d	suffuse	suffused	⋊ s ʌ f j u z ⋉	⋊ s ʌ f j u z d ⋉
2976	p a l ɪ s eɪ d	p a l ɪ s eɪ d ɪ d	palisade	palisaded	⋊ p a l ɪ s e d ⋉	⋊ p a l ɪ s e d ɪ d ⋉
2980	ɛ m b ɛ d	ɛ m b ɛ d ɪ d	embed	embedded	⋊ ɛ m b ɛ d ⋉	⋊ ɛ m b ɛ d ɪ d ⋉
2981	ɛ n θ j uː z	ɛ n θ j uː z d	enthuse	enthused	⋊ ɛ n θ j u z ⋉	⋊ ɛ n θ j u z d ⋉
2984	k ə m p j uː t	k ə m p j uː t ɪ d	compute	computed	⋊ k ə m p j u t ⋉	⋊ k ə m p j u t ɪ d ⋉
2985	s ə m ɛ n t	s ə m ɛ n t ɪ d	cement	cemented	⋊ s ə m ɛ n t ⋉	⋊ s ə m ɛ n t ɪ d ⋉
2986	əʊ v ə ɛ g z ɜː t	əʊ v ə ɛ g z ɜː t ɪ d	over-exert	over-exerted	⋊ o v ə ɛ g z ə t ⋉	⋊ o v ə ɛ g z ə t ɪ d ⋉
2990	b ɜː t ʃ	b ɜː t ʃ t	birch	birched	⋊ b ə t ʃ ⋉	⋊ b ə t ʃ t ⋉
2992	r ʌ b ə	r ʌ b ə d	rubber	rubbered	⋊ ɹ ʌ b ə ⋉	⋊ ɹ ʌ b ə d ⋉
2993	t ʌ t ʃ t aɪ p	t ʌ t ʃ t aɪ p t	touch-type	touch-typed	⋊ t ʌ t ʃ t a ɪ p ⋉	⋊ t ʌ t ʃ t a ɪ p t ⋉
2997	ɪ n t r iː g	ɪ n t r iː g d	intrigue	intrigued	⋊ ɪ n t ɹ i g ⋉	⋊ ɪ n t ɹ i g d ⋉
2998	a d ə m b r eɪ t	a d ə m b r eɪ t ɪ d	adumbrate	adumbrated	⋊ a d ə m b ɹ e t ⋉	⋊ a d ə m b ɹ e t ɪ d ⋉
3004	j uː l ə d ʒ aɪ z	j uː l ə d ʒ aɪ z d	eulogize	eulogized	⋊ j u l ə d ʒ a ɪ z ⋉	⋊ j u l ə d ʒ a ɪ z d ⋉
3006	j a m ə	j a m ə d	yammer	yammered	⋊ j a m ə ⋉	⋊ j a m ə d ⋉
3007	ɛ n t ʃ ɑː n t	ɛ n t ʃ ɑː n t ɪ d	enchant	enchanted	⋊ ɛ n t ʃ ɑ n t ⋉	⋊ ɛ n t ʃ ɑ n t ɪ d ⋉
3023	s m a k	s m a k t	smack	smacked	⋊ s m a k ⋉	⋊ s m a k t ⋉
3024	ə d v ɛ n t ʃ ə	ə d v ɛ n t ʃ ə d	adventure	adventured	⋊ ə d v ɛ n t ʃ ə ⋉	⋊ ə d v ɛ n t ʃ ə d ⋉
3037	f ɔ k s t r ɔ t	f ɔ k s t r ɔ t ɪ d	foxtrot	foxtrotted	⋊ f ɔ k s t ɹ ɔ t ⋉	⋊ f ɔ k s t ɹ ɔ t ɪ d ⋉
3044	b ʌ lˠ d ʒ	b ʌ lˠ d ʒ d	bulge	bulged	⋊ b ʌ l d ʒ ⋉	⋊ b ʌ l d ʒ d ⋉
3045	s p ɪ n	s p ʌ n	spin	spun	⋊ s p ɪ n ⋉	⋊ s p ʌ n ⋉
3047	b ʊ t ʃ ə	b ʊ t ʃ ə d	butcher	butchered	⋊ b ʊ t ʃ ə ⋉	⋊ b ʊ t ʃ ə d ⋉
3052	s m ɪ ə	s m ɪ ə d	smear	smeared	⋊ s m ɪ ə ⋉	⋊ s m ɪ ə d ⋉
3058	p r ɪ m ɛ d ɪ t eɪ t	p r ɪ m ɛ d ɪ t eɪ t ɪ d	premeditate	premeditated	⋊ p ɹ ɪ m ɛ d ɪ t e t ⋉	⋊ p ɹ ɪ m ɛ d ɪ t e t ɪ d ⋉
3059	s t r ɪ p	s t r ɪ p t	strip	stripped	⋊ s t ɹ ɪ p ⋉	⋊ s t ɹ ɪ p t ⋉
3064	s p uː k	s p uː k t	spook	spooked	⋊ s p u k ⋉	⋊ s p u k t ⋉
3065	d ʒ ʌ ŋ k ɪ t	d ʒ ʌ ŋ k ɪ t ɪ d	junket	junketed	⋊ d ʒ ʌ ŋ k ɪ t ⋉	⋊ d ʒ ʌ ŋ k ɪ t ɪ d ⋉
3070	ə b z t r ʌ k t	ə b z t r ʌ k t ɪ d	obstruct	obstructed	⋊ ə b z t ɹ ʌ k t ⋉	⋊ ə b z t ɹ ʌ k t ɪ d ⋉
