index	wordform1	wordform2	wordform1_orth	wordform2_orth	stem	output
19371	ʃ ɛ l ə n	g ə ʃ ɛ l t	schellen	geschellt	⋊ ʃ ɛ l ə n ⋉	⋊ g ə ʃ ɛ l t ⋉
19395	ai̯ n v ai̯ x ə n	ai̯ n g ə v ai̯ x t	einweichen	eingeweicht	⋊ a i n v a i x ə n ⋉	⋊ a i n g ə v a i x t ⋉
19473	ai̯ t ə r n	g ə ai̯ t ə r t	eitern	geeitert	⋊ a i t ə r n ⋉	⋊ g ə a i t ə r t ⋉
19532	l ʊ k s ə n	g ə l ʊ k s t	luchsen	geluchst	⋊ l ʊ k s ə n ⋉	⋊ g ə l ʊ k s t ⋉
19550	ʃ p r yː ə n	g ə ʃ p r yː t	sprühen	gesprüht	⋊ ʃ p r yː ə n ⋉	⋊ g ə ʃ p r yː t ⋉
19564	s k a r t iː r ə n	s k a r t iː r t	skartieren	skartiert	⋊ s k a r t iː r ə n ⋉	⋊ s k a r t iː r t ⋉
19621	v iː d ə r r eː d ə n	v iː d ə r r eː d ə t	widerreden	widerredet	⋊ v iː d ə r r eː d ə n ⋉	⋊ v iː d ə r r eː d ə t ⋉
19650	t r ɪ k s ə n	g ə t r ɪ k s t	tricksen	getrickst	⋊ t r ɪ k s ə n ⋉	⋊ g ə t r ɪ k s t ⋉
19655	n iː z ə l n	g ə n iː z ə l t	nieseln	genieselt	⋊ n iː z ə l n ⋉	⋊ g ə n iː z ə l t ⋉
19714	ai̯ n p r ɛː g ə n	ai̯ n g ə p r ɛː k t	einprägen	eingeprägt	⋊ a i n p r ɛː g ə n ⋉	⋊ a i n g ə p r ɛː k t ⋉
19724	f ɛ r f l a x ə n	f ɛ r f l a x t	verflachen	verflacht	⋊ f ɛ r f l a x ə n ⋉	⋊ f ɛ r f l a x t ⋉
19760	b l ɔ x ə n	g ə b l ɔ x t	blochen	geblocht	⋊ b l ɔ x ə n ⋉	⋊ g ə b l ɔ x t ⋉
19773	p a ts ə n	g ə p a ts t	patzen	gepatzt	⋊ p a ts ə n ⋉	⋊ g ə p a ts t ⋉
19926	a n f l a n ʃ ə n	a n g ə f l a n ʃ t	anflanschen	angeflanscht	⋊ a n f l a n ʃ ə n ⋉	⋊ a n g ə f l a n ʃ t ⋉
19949	f ɛ r k l ai̯ n ə r n	f ɛ r k l ai̯ n ə r t	verkleinern	verkleinert	⋊ f ɛ r k l a i n ə r n ⋉	⋊ f ɛ r k l a i n ə r t ⋉
19963	f ɔ r t f yː r ə n	f ɔ r t g ə f yː r t	fortführen	fortgeführt	⋊ f ɔ r t f yː r ə n ⋉	⋊ f ɔ r t g ə f yː r t ⋉
19965	ɛ r g ə r n	g ə ɛ r g ə r t	ärgern	geärgert	⋊ ɛ r g ə r n ⋉	⋊ g ə ɛ r g ə r t ⋉
20027	g ai̯ ə n	g ə g iː ə n	geien	gegieen	⋊ g a i ə n ⋉	⋊ g ə g iː ə n ⋉
20040	n iː d ə r ts iː ə n	n iː d ə r g ə ts oː g ə n	niederziehen	niedergezogen	⋊ n iː d ə r ts iː ə n ⋉	⋊ n iː d ə r g ə ts oː g ə n ⋉
20055	h ɛ r b ai̯ ʃ a f ə n	h ɛ r b ai̯ g ə ʃ a f t	herbeischaffen	herbeigeschafft	⋊ h ɛ r b a i ʃ a f ə n ⋉	⋊ h ɛ r b a i g ə ʃ a f t ⋉
20057	a p ʃ r au̯ b ə n	a p g ə ʃ r au̯ p t	abschrauben	abgeschraubt	⋊ a p ʃ r a u b ə n ⋉	⋊ a p g ə ʃ r a u p t ⋉
20076	f ɛ r z ɛ ts ə n	f ɛ r z ɛ ts t	versetzen	versetzt	⋊ f ɛ r z ɛ ts ə n ⋉	⋊ f ɛ r z ɛ ts t ⋉
20111	h ɪ n r ai̯ x ə n	h ɪ n g ə r ai̯ x t	hinreichen	hingereicht	⋊ h ɪ n r a i x ə n ⋉	⋊ h ɪ n g ə r a i x t ⋉
20115	z ɛ r b ə l n	g ə z ɛ r b ə l t	serbeln	geserbelt	⋊ z ɛ r b ə l n ⋉	⋊ g ə z ɛ r b ə l t ⋉
20116	a n l ai̯ m ə n	a n g ə l ai̯ m t	anleimen	angeleimt	⋊ a n l a i m ə n ⋉	⋊ a n g ə l a i m t ⋉
20149	n oː t l a n d ə n	n oː t g ə l a n d ə t	notlanden	notgelandet	⋊ n oː t l a n d ə n ⋉	⋊ n oː t g ə l a n d ə t ⋉
20165	m a ŋ ə l n	g ə m a ŋ ə l t	mangeln	gemangelt	⋊ m a ŋ ə l n ⋉	⋊ g ə m a ŋ ə l t ⋉
20219	p a k ə n	g ə p a k t	packen	gepackt	⋊ p a k ə n ⋉	⋊ g ə p a k t ⋉
20261	f ɛ r b ʊ m ə l n	f ɛ r b ʊ m ə l t	verbummeln	verbummelt	⋊ f ɛ r b ʊ m ə l n ⋉	⋊ f ɛ r b ʊ m ə l t ⋉
20262	r eː l a t iː v iː r ə n	r eː l a t iː v iː r t	relativieren	relativiert	⋊ r eː l a t iː v iː r ə n ⋉	⋊ r eː l a t iː v iː r t ⋉
20309	a p b ɪ m z ə n	a p g ə b ɪ m s t	abbimsen	abgebimst	⋊ a p b ɪ m z ə n ⋉	⋊ a p g ə b ɪ m s t ⋉
20374	d ʊ r ç aː t m ə n	d ʊ r ç g ə aː t m ə t	durchatmen	durchgeatmet	⋊ d ʊ r ç aː t m ə n ⋉	⋊ d ʊ r ç g ə aː t m ə t ⋉
20383	b ə ʃ v eː r ə n	b ə ʃ v eː r t	beschweren	beschwert	⋊ b ə ʃ v eː r ə n ⋉	⋊ b ə ʃ v eː r t ⋉
20392	b yː g ə l n	g ə b yː g ə l t	bügeln	gebügelt	⋊ b yː g ə l n ⋉	⋊ g ə b yː g ə l t ⋉
20445	t ɛ s t ə n	g ə t ɛ s t ə t	testen	getestet	⋊ t ɛ s t ə n ⋉	⋊ g ə t ɛ s t ə t ⋉
20486	au̯ s pf l ʏ k ə n	au̯ s g ə pf l ʏ k t	auspflücken	ausgepflückt	⋊ a u s pf l ʏ k ə n ⋉	⋊ a u s g ə pf l ʏ k t ⋉
20541	ʃ ʏ t ə n	g ə ʃ ʏ t ə t	schütten	geschüttet	⋊ ʃ ʏ t ə n ⋉	⋊ g ə ʃ ʏ t ə t ⋉
20598	v iː d ə r b ə k ɔ m ə n	v iː d ə r b ə k ɔ m ə n	wiederbekommen	wiederbekommen	⋊ v iː d ə r b ə k ɔ m ə n ⋉	⋊ v iː d ə r b ə k ɔ m ə n ⋉
20615	ɛ n t f a l ə n	ɛ n t f a l ə n	entfallen	entfallen	⋊ ɛ n t f a l ə n ⋉	⋊ ɛ n t f a l ə n ⋉
20652	h iː n ai̯ n ʃ t ɛ l ə n	h iː n ai̯ n g ə ʃ t ɛ l t	hineinstellen	hineingestellt	⋊ h iː n a i n ʃ t ɛ l ə n ⋉	⋊ h iː n a i n g ə ʃ t ɛ l t ⋉
20653	ts uː t r eː t ə n	ts uː g ə t r eː t ə n	zutreten	zugetreten	⋊ ts uː t r eː t ə n ⋉	⋊ ts uː g ə t r eː t ə n ⋉
20672	b ə g n aː d ə n	b ə g n aː d ə t	begnaden	begnadet	⋊ b ə g n aː d ə n ⋉	⋊ b ə g n aː d ə t ⋉
20713	a n k v a s ə l n	a n g ə k v a s ə l t	anquasseln	angequasselt	⋊ a n k v a s ə l n ⋉	⋊ a n g ə k v a s ə l t ⋉
20732	z ɛ k uː l aː r iː z iː r ə n	z ɛ k uː l aː r iː z iː r t	säkularisieren	säkularisiert	⋊ z ɛ k uː l aː r iː z iː r ə n ⋉	⋊ z ɛ k uː l aː r iː z iː r t ⋉
20768	a p ʃ p ɛ r ə n	a p g ə ʃ p ɛ r t	absperren	abgesperrt	⋊ a p ʃ p ɛ r ə n ⋉	⋊ a p g ə ʃ p ɛ r t ⋉
20778	ʃ n au̯ f ə n	g ə ʃ n au̯ f t	schnaufen	geschnauft	⋊ ʃ n a u f ə n ⋉	⋊ g ə ʃ n a u f t ⋉
20786	a p ʃ t r aː f ə n	a p g ə ʃ t r aː f t	abstrafen	abgestraft	⋊ a p ʃ t r aː f ə n ⋉	⋊ a p g ə ʃ t r aː f t ⋉
20791	ɛ n t l a s ə n	ɛ n t l a s ə n	entlassen	entlassen	⋊ ɛ n t l a s ə n ⋉	⋊ ɛ n t l a s ə n ⋉
20795	k ai̯ m ə n	g ə k ai̯ m t	keimen	gekeimt	⋊ k a i m ə n ⋉	⋊ g ə k a i m t ⋉
20824	f ɛ r ʃ m au̯ z ə n	f ɛ r ʃ m au̯ s t	verschmausen	verschmaust	⋊ f ɛ r ʃ m a u z ə n ⋉	⋊ f ɛ r ʃ m a u s t ⋉
20841	a n f ɛ r t ɪ g ə n	a n g ə f ɛ r t ɪ ç t	anfertigen	angefertigt	⋊ a n f ɛ r t ɪ g ə n ⋉	⋊ a n g ə f ɛ r t ɪ ç t ⋉
20856	ɛ r b ɪ t ə r n	ɛ r b ɪ t ə r t	erbittern	erbittert	⋊ ɛ r b ɪ t ə r n ⋉	⋊ ɛ r b ɪ t ə r t ⋉
20894	l œ f ə l n	g ə l œ f ə l t	löffeln	gelöffelt	⋊ l œ f ə l n ⋉	⋊ g ə l œ f ə l t ⋉
20911	ɪ n v ɔ l v iː r ə n	ɪ n v ɔ l v iː r t	involvieren	involviert	⋊ ɪ n v ɔ l v iː r ə n ⋉	⋊ ɪ n v ɔ l v iː r t ⋉
20969	t ɛ n t iː r ə n	t ɛ n t iː r t	tentieren	tentiert	⋊ t ɛ n t iː r ə n ⋉	⋊ t ɛ n t iː r t ⋉
21007	a n g r ɛ n ts ə n	a n g ə g r ɛ n ts t	angrenzen	angegrenzt	⋊ a n g r ɛ n ts ə n ⋉	⋊ a n g ə g r ɛ n ts t ⋉
21030	ɪ n d ʊ s t r iː a l iː z iː r ə n	ɪ n d ʊ s t r iː a l iː z iː r t	industrialisieren	industrialisiert	⋊ ɪ n d ʊ s t r iː a l iː z iː r ə n ⋉	⋊ ɪ n d ʊ s t r iː a l iː z iː r t ⋉
21041	f ɛ r l ɛ ŋ ə r n	f ɛ r l ɛ ŋ ə r t	verlängern	verlängert	⋊ f ɛ r l ɛ ŋ ə r n ⋉	⋊ f ɛ r l ɛ ŋ ə r t ⋉
21045	h iː r b ə h a l t ə n	h iː r b ə h a l t ə n	hierbehalten	hierbehalten	⋊ h iː r b ə h a l t ə n ⋉	⋊ h iː r b ə h a l t ə n ⋉
21053	p l iː r ə n	g ə p l iː r t	plieren	gepliert	⋊ p l iː r ə n ⋉	⋊ g ə p l iː r t ⋉
21059	au̯ s p a r k ə n	au̯ s g ə p a r k t	ausparken	ausgeparkt	⋊ a u s p a r k ə n ⋉	⋊ a u s g ə p a r k t ⋉
21066	au̯ f r a f ə n	au̯ f g ə r a f t	aufraffen	aufgerafft	⋊ a u f r a f ə n ⋉	⋊ a u f g ə r a f t ⋉
21131	a n m ɛ s ə n	a n g ə m ɛ s ə n	anmessen	angemessen	⋊ a n m ɛ s ə n ⋉	⋊ a n g ə m ɛ s ə n ⋉
21145	au̯ s l aː g ə r n	au̯ s g ə l aː g ə r t	auslagern	ausgelagert	⋊ a u s l aː g ə r n ⋉	⋊ a u s g ə l aː g ə r t ⋉
21146	ai̯ n ts iː ə n	ai̯ n g ə ts oː g ə n	einziehen	eingezogen	⋊ a i n ts iː ə n ⋉	⋊ a i n g ə ts oː g ə n ⋉
21154	h ɪ n g ʊ k ə n	h ɪ n g ə g ʊ k t	hingucken	hingeguckt	⋊ h ɪ n g ʊ k ə n ⋉	⋊ h ɪ n g ə g ʊ k t ⋉
21170	f ɛ r t ai̯ d ɪ g ə n	f ɛ r t ai̯ d ɪ ç t	verteidigen	verteidigt	⋊ f ɛ r t a i d ɪ g ə n ⋉	⋊ f ɛ r t a i d ɪ ç t ⋉
21204	yː b ə r f ɪ ʃ ə n	yː b ə r f ɪ ʃ t	überfischen	überfischt	⋊ yː b ə r f ɪ ʃ ə n ⋉	⋊ yː b ə r f ɪ ʃ t ⋉
21212	ʊ n t ə r f a ŋ ə n	ʊ n t ə r f a ŋ ə n	unterfangen	unterfangen	⋊ ʊ n t ə r f a ŋ ə n ⋉	⋊ ʊ n t ə r f a ŋ ə n ⋉
21216	a n r ɪ ç t ə n	a n g ə r ɪ ç t ə t	anrichten	angerichtet	⋊ a n r ɪ ç t ə n ⋉	⋊ a n g ə r ɪ ç t ə t ⋉
21316	k ʊ ʃ ə n	g ə k ʊ ʃ t	kuschen	gekuscht	⋊ k ʊ ʃ ə n ⋉	⋊ g ə k ʊ ʃ t ⋉
21331	ʃ au̯ ʃ p iː l ə r n	g ə ʃ au̯ ʃ p iː l ə r t	schauspielern	geschauspielert	⋊ ʃ a u ʃ p iː l ə r n ⋉	⋊ g ə ʃ a u ʃ p iː l ə r t ⋉
21341	f r a ŋ k iː r ə n	f r a ŋ k iː r t	frankieren	frankiert	⋊ f r a ŋ k iː r ə n ⋉	⋊ f r a ŋ k iː r t ⋉
21348	v aː g ə n	g ə v aː k t	wagen	gewagt	⋊ v aː g ə n ⋉	⋊ g ə v aː k t ⋉
21363	f ɛ r ʃ t r ɪ k ə n	f ɛ r ʃ t r ɪ k t	verstricken	verstrickt	⋊ f ɛ r ʃ t r ɪ k ə n ⋉	⋊ f ɛ r ʃ t r ɪ k t ⋉
21477	m a k a d a m iː z iː r ə n	m a k a d a m iː z iː r t	makadamisieren	makadamisiert	⋊ m a k a d a m iː z iː r ə n ⋉	⋊ m a k a d a m iː z iː r t ⋉
21484	f ɛ r b l ʏ f ə n	f ɛ r b l ʏ f t	verblüffen	verblüfft	⋊ f ɛ r b l ʏ f ə n ⋉	⋊ f ɛ r b l ʏ f t ⋉
21485	r eː f yː z iː r ə n	r eː f yː z iː r t	refüsieren	refüsiert	⋊ r eː f yː z iː r ə n ⋉	⋊ r eː f yː z iː r t ⋉
21516	a n k oː l ə n	a n g ə k oː l t	ankohlen	angekohlt	⋊ a n k oː l ə n ⋉	⋊ a n g ə k oː l t ⋉
21553	ts uː z a m ə n z a k ə n	ts uː z a m ə n g ə z a k t	zusammensacken	zusammengesackt	⋊ ts uː z a m ə n z a k ə n ⋉	⋊ ts uː z a m ə n g ə z a k t ⋉
21571	au̯ s ʃ t ai̯ g ə n	au̯ s g ə ʃ t iː g ə n	aussteigen	ausgestiegen	⋊ a u s ʃ t a i g ə n ⋉	⋊ a u s g ə ʃ t iː g ə n ⋉
21602	f ɔ r t ts iː ə n	f ɔ r t g ə ts oː g ə n	fortziehen	fortgezogen	⋊ f ɔ r t ts iː ə n ⋉	⋊ f ɔ r t g ə ts oː g ə n ⋉
21612	b r ɛː t ə l n	g ə b r ɛː t ə l t	bräteln	gebrätelt	⋊ b r ɛː t ə l n ⋉	⋊ g ə b r ɛː t ə l t ⋉
21615	yː b ə r m aː l ə n	yː b ə r m aː l t	übermalen	übermalt	⋊ yː b ə r m aː l ə n ⋉	⋊ yː b ə r m aː l t ⋉
21623	ɪ n t ə r v eː n iː r ə n	ɪ n t ə r v eː n iː r t	intervenieren	interveniert	⋊ ɪ n t ə r v eː n iː r ə n ⋉	⋊ ɪ n t ə r v eː n iː r t ⋉
21653	ɛː d ə r n	g ə ɛː d ə r t	ädern	geädert	⋊ ɛː d ə r n ⋉	⋊ g ə ɛː d ə r t ⋉
21667	k ʊ n t t uː n	k ʊ n t g ə t aː n	kundtun	kundgetan	⋊ k ʊ n t t uː n ⋉	⋊ k ʊ n t g ə t aː n ⋉
21745	au̯ f r yː r ə n	au̯ f g ə r yː r t	aufrühren	aufgerührt	⋊ a u f r yː r ə n ⋉	⋊ a u f g ə r yː r t ⋉
21797	ʊ m v a k s ə n	ʊ m v a k s ə n	umwachsen	umwachsen	⋊ ʊ m v a k s ə n ⋉	⋊ ʊ m v a k s ə n ⋉
21803	n aː x k l ɪ ŋ ə n	n aː x g ə k l ʊ ŋ ə n	nachklingen	nachgeklungen	⋊ n aː x k l ɪ ŋ ə n ⋉	⋊ n aː x g ə k l ʊ ŋ ə n ⋉
21841	au̯ f h eː b ə n	au̯ f g ə h oː b ə n	aufheben	aufgehoben	⋊ a u f h eː b ə n ⋉	⋊ a u f g ə h oː b ə n ⋉
21869	au̯ f z au̯ g ə n	au̯ f g ə z oː g ə n	aufsaugen	aufgesogen	⋊ a u f z a u g ə n ⋉	⋊ a u f g ə z oː g ə n ⋉
21946	ʊ n t ə r g eː ə n	ʊ n t ə r g ə g a ŋ ə n	untergehen	untergegangen	⋊ ʊ n t ə r g eː ə n ⋉	⋊ ʊ n t ə r g ə g a ŋ ə n ⋉
21956	f ɛ r b l uː t ə n	f ɛ r b l uː t ə t	verbluten	verblutet	⋊ f ɛ r b l uː t ə n ⋉	⋊ f ɛ r b l uː t ə t ⋉
22005	h aː g ə l n	g ə h aː g ə l t	hageln	gehagelt	⋊ h aː g ə l n ⋉	⋊ g ə h aː g ə l t ⋉
22052	f ɔ r t l eː b ə n	f ɔ r t g ə l eː p t	fortleben	fortgelebt	⋊ f ɔ r t l eː b ə n ⋉	⋊ f ɔ r t g ə l eː p t ⋉
22080	au̯ f t r ai̯ b ə n	au̯ f g ə t r iː b ə n	auftreiben	aufgetrieben	⋊ a u f t r a i b ə n ⋉	⋊ a u f g ə t r iː b ə n ⋉
22085	k n ɔ s p ə n	g ə k n ɔ s p t	knospen	geknospt	⋊ k n ɔ s p ə n ⋉	⋊ g ə k n ɔ s p t ⋉
22089	k v a s ə l n	g ə k v a s ə l t	quasseln	gequasselt	⋊ k v a s ə l n ⋉	⋊ g ə k v a s ə l t ⋉
22114	b ai̯ ʃ p r ɪ ŋ ə n	b ai̯ g ə ʃ p r ʊ ŋ ə n	beispringen	beigesprungen	⋊ b a i ʃ p r ɪ ŋ ə n ⋉	⋊ b a i g ə ʃ p r ʊ ŋ ə n ⋉
22129	v a b ə l n	g ə v a b ə l t	wabbeln	gewabbelt	⋊ v a b ə l n ⋉	⋊ g ə v a b ə l t ⋉
22133	k ɔ ts ə n	g ə k ɔ ts t	kotzen	gekotzt	⋊ k ɔ ts ə n ⋉	⋊ g ə k ɔ ts t ⋉
22162	oi̯ g ə l n	g ə oi̯ g ə l t	äugeln	geäugelt	⋊ o i g ə l n ⋉	⋊ g ə o i g ə l t ⋉
22168	ɛ r ʃ t ai̯ g ə n	ɛ r ʃ t iː g ə n	ersteigen	erstiegen	⋊ ɛ r ʃ t a i g ə n ⋉	⋊ ɛ r ʃ t iː g ə n ⋉
22170	au̯ f l ɪ s t ə n	au̯ f g ə l ɪ s t ə t	auflisten	aufgelistet	⋊ a u f l ɪ s t ə n ⋉	⋊ a u f g ə l ɪ s t ə t ⋉
22204	k n eː b ə l n	g ə k n eː b ə l t	knebeln	geknebelt	⋊ k n eː b ə l n ⋉	⋊ g ə k n eː b ə l t ⋉
22239	z eː d iː m ɛ n t iː r ə n	z eː d iː m ɛ n t iː r t	sedimentieren	sedimentiert	⋊ z eː d iː m ɛ n t iː r ə n ⋉	⋊ z eː d iː m ɛ n t iː r t ⋉
22318	t a m b uː r iː r ə n	t a m b uː r iː r t	tamburieren	tamburiert	⋊ t a m b uː r iː r ə n ⋉	⋊ t a m b uː r iː r t ⋉
22367	au̯ f t r ʊ m pf ə n	au̯ f g ə t r ʊ m pf t	auftrumpfen	aufgetrumpft	⋊ a u f t r ʊ m pf ə n ⋉	⋊ a u f g ə t r ʊ m pf t ⋉
22372	t ɪ p ə l n	g ə t ɪ p ə l t	tippeln	getippelt	⋊ t ɪ p ə l n ⋉	⋊ g ə t ɪ p ə l t ⋉
22373	yː b ə r r ɔ l ə n	yː b ə r r ɔ l t	überrollen	überrollt	⋊ yː b ə r r ɔ l ə n ⋉	⋊ yː b ə r r ɔ l t ⋉
22424	a p t r ɛ n ə n	a p g ə t r ɛ n t	abtrennen	abgetrennt	⋊ a p t r ɛ n ə n ⋉	⋊ a p g ə t r ɛ n t ⋉
22460	b ə ts v ai̯ f ə l n	b ə ts v ai̯ f ə l t	bezweifeln	bezweifelt	⋊ b ə ts v a i f ə l n ⋉	⋊ b ə ts v a i f ə l t ⋉
22515	au̯ s z øː n ə n	au̯ s g ə z øː n t	aussöhnen	ausgesöhnt	⋊ a u s z øː n ə n ⋉	⋊ a u s g ə z øː n t ⋉
22555	d ʊ r ç d r ɪ ŋ ə n	d ʊ r ç d r ʊ ŋ ə n	durchdringen	durchdrungen	⋊ d ʊ r ç d r ɪ ŋ ə n ⋉	⋊ d ʊ r ç d r ʊ ŋ ə n ⋉
22603	a r iː v iː r ə n	a r iː v iː r t	arrivieren	arriviert	⋊ a r iː v iː r ə n ⋉	⋊ a r iː v iː r t ⋉
22617	b ə f ɛː ɪ g ə n	b ə f ɛː ɪ ç t	befaehigen	befaehigt	⋊ b ə f ɛː ɪ g ə n ⋉	⋊ b ə f ɛː ɪ ç t ⋉
22624	v ai̯ x ə n	g ə v ɪ x ə n	weichen	gewichen	⋊ v a i x ə n ⋉	⋊ g ə v ɪ x ə n ⋉
22628	n aː x ɛ r ts ɛː l ə n	n aː x ɛ r ts ɛː l t	nacherzaehlen	nacherzaehlt	⋊ n aː x ɛ r ts ɛː l ə n ⋉	⋊ n aː x ɛ r ts ɛː l t ⋉
22657	t œ l p ə l n	g ə t œ l p ə l t	tölpeln	getölpelt	⋊ t œ l p ə l n ⋉	⋊ g ə t œ l p ə l t ⋉
22690	ai̯ n b ə r ɛ x n ə n	ai̯ n b ə r ɛ x n ə t	einberechnen	einberechnet	⋊ a i n b ə r ɛ x n ə n ⋉	⋊ a i n b ə r ɛ x n ə t ⋉
22699	f uː z iː oː n iː r ə n	f uː z iː oː n iː r t	fusionieren	fusioniert	⋊ f uː z iː oː n iː r ə n ⋉	⋊ f uː z iː oː n iː r t ⋉
22702	f ɛ s t z ɛ ts ə n	f ɛ s t g ə z ɛ ts t	festsetzen	festgesetzt	⋊ f ɛ s t z ɛ ts ə n ⋉	⋊ f ɛ s t g ə z ɛ ts t ⋉
22705	b ə ai̯ n d r ʊ k ə n	b ə ai̯ n d r ʊ k t	beeindrucken	beeindruckt	⋊ b ə a i n d r ʊ k ə n ⋉	⋊ b ə a i n d r ʊ k t ⋉
22719	f ɛ r d oi̯ t l ɪ x ə n	f ɛ r d oi̯ t l ɪ ç t	verdeutlichen	verdeutlicht	⋊ f ɛ r d o i t l ɪ x ə n ⋉	⋊ f ɛ r d o i t l ɪ ç t ⋉
22736	h øː k ə r n	g ə h øː k ə r t	hökern	gehökert	⋊ h øː k ə r n ⋉	⋊ g ə h øː k ə r t ⋉
22737	h au̯ s h a l t ə n	h au̯ s g ə h a l t ə n	haushalten	hausgehalten	⋊ h a u s h a l t ə n ⋉	⋊ h a u s g ə h a l t ə n ⋉
22749	k ɛ m ə n	g ə k ɛ m t	kämmen	gekämmt	⋊ k ɛ m ə n ⋉	⋊ g ə k ɛ m t ⋉
22774	b ə au̯ k a pf ə l n	b ə au̯ k a pf ə l t	beaugapfeln	beaugapfelt	⋊ b ə a u k a pf ə l n ⋉	⋊ b ə a u k a pf ə l t ⋉
22776	m ʏ s ə n	g ə m ʊ s t	müssen	gemusst	⋊ m ʏ s ə n ⋉	⋊ g ə m ʊ s t ⋉
22805	k ɔ l iː d iː r ə n	k ɔ l iː d iː r t	kollidieren	kollidiert	⋊ k ɔ l iː d iː r ə n ⋉	⋊ k ɔ l iː d iː r t ⋉
22838	ʊ m k l ai̯ d ə n	ʊ m g ə k l ai̯ d ə t	umkleiden	umgekleidet	⋊ ʊ m k l a i d ə n ⋉	⋊ ʊ m g ə k l a i d ə t ⋉
22849	m ɛ r g ə l n	g ə m ɛ r g ə l t	mergeln	gemergelt	⋊ m ɛ r g ə l n ⋉	⋊ g ə m ɛ r g ə l t ⋉
22877	n ɪ b ə l n	g ə n ɪ b ə l t	nibbeln	genibbelt	⋊ n ɪ b ə l n ⋉	⋊ g ə n ɪ b ə l t ⋉
22903	a p k n œ pf ə n	a p g ə k n œ pf t	abknöpfen	abgeknöpft	⋊ a p k n œ pf ə n ⋉	⋊ a p g ə k n œ pf t ⋉
22904	ɛ s k a l iː r ə n	ɛ s k a l iː r t	eskalieren	eskaliert	⋊ ɛ s k a l iː r ə n ⋉	⋊ ɛ s k a l iː r t ⋉
22950	d ʊ r ç h ʊ ŋ ə r n	d ʊ r ç g ə h ʊ ŋ ə r t	durchhungern	durchgehungert	⋊ d ʊ r ç h ʊ ŋ ə r n ⋉	⋊ d ʊ r ç g ə h ʊ ŋ ə r t ⋉
22965	k ɔ n t iː r ə n	k ɔ n t iː r t	kontieren	kontiert	⋊ k ɔ n t iː r ə n ⋉	⋊ k ɔ n t iː r t ⋉
22972	ʊ m f ɪ r m iː r ə n	ʊ m f ɪ r m iː r t	umfirmieren	umfirmiert	⋊ ʊ m f ɪ r m iː r ə n ⋉	⋊ ʊ m f ɪ r m iː r t ⋉
22976	b ə pf l a n ts ə n	b ə pf l a n ts t	bepflanzen	bepflanzt	⋊ b ə pf l a n ts ə n ⋉	⋊ b ə pf l a n ts t ⋉
23012	a l eː g oː r iː z iː r ə n	a l eː g oː r iː z iː r t	allegorisieren	allegorisiert	⋊ a l eː g oː r iː z iː r ə n ⋉	⋊ a l eː g oː r iː z iː r t ⋉
23034	p r oː n ɔ ŋ s iː r ə n	p r oː n ɔ ŋ s iː r t	prononcieren	prononciert	⋊ p r oː n ɔ ŋ s iː r ə n ⋉	⋊ p r oː n ɔ ŋ s iː r t ⋉
23110	ɛ k s k ɔ m uː n iː ts iː r ə n	ɛ k s k ɔ m uː n iː ts iː r t	exkommunizieren	exkommuniziert	⋊ ɛ k s k ɔ m uː n iː ts iː r ə n ⋉	⋊ ɛ k s k ɔ m uː n iː ts iː r t ⋉
23119	a n ʃ t eː ə n	a n g ə ʃ t a n d ə n	anstehen	angestanden	⋊ a n ʃ t eː ə n ⋉	⋊ a n g ə ʃ t a n d ə n ⋉
23187	z a m ə l n	g ə z a m ə l t	sammeln	gesammelt	⋊ z a m ə l n ⋉	⋊ g ə z a m ə l t ⋉
23188	au̯ f h oː l ə n	au̯ f g ə h oː l t	aufholen	aufgeholt	⋊ a u f h oː l ə n ⋉	⋊ a u f g ə h oː l t ⋉
23281	k au̯ d ə r v ɛ l ʃ ə n	g ə k au̯ d ə r v ɛ l ʃ t	kauderwelschen	gekauderwelscht	⋊ k a u d ə r v ɛ l ʃ ə n ⋉	⋊ g ə k a u d ə r v ɛ l ʃ t ⋉
23289	ts uː l a s ə n	ts uː g ə l a s ə n	zulassen	zugelassen	⋊ ts uː l a s ə n ⋉	⋊ ts uː g ə l a s ə n ⋉
23328	a x t h aː b ə n	a x t g ə h aː p t	achthaben	achtgehabt	⋊ a x t h aː b ə n ⋉	⋊ a x t g ə h aː p t ⋉
23378	l iː g ə n b l ai̯ b ə n	l iː g ə n g ə b l iː b ə n	liegenbleiben	liegengeblieben	⋊ l iː g ə n b l a i b ə n ⋉	⋊ l iː g ə n g ə b l iː b ə n ⋉
23393	ʊ n t ə r n eː m ə n	ʊ n t ə r g ə n ɔ m ə n	unternehmen	untergenommen	⋊ ʊ n t ə r n eː m ə n ⋉	⋊ ʊ n t ə r g ə n ɔ m ə n ⋉
23513	z ɪ x ə r n	g ə z ɪ x ə r t	sichern	gesichert	⋊ z ɪ x ə r n ⋉	⋊ g ə z ɪ x ə r t ⋉
23616	b ə g a t ə n	b ə g a t ə t	begatten	begattet	⋊ b ə g a t ə n ⋉	⋊ b ə g a t ə t ⋉
23617	b ə a n ʃ t a n d ə n	b ə a n ʃ t a n d ə t	beanstanden	beanstandet	⋊ b ə a n ʃ t a n d ə n ⋉	⋊ b ə a n ʃ t a n d ə t ⋉
