p ə z ɪ ʃ ə n	p ə z ɪ ʃ ə n d	V;PST;	position	positioned
s ʌ m ə ɹ aɪ z	s ʌ m ə ɹ aɪ z d	V;PST;	summarize	summarized
ʃ a p	ʃ a p t	V;PST;	shop	shopped
æ l ə k eɪ t	æ l ə k eɪ t ɨ d	V;PST;	allocate	allocated
b l æ k	b l æ k t	V;PST;	black	blacked
h ɚ æ s	h ɚ æ s t	V;PST;	harass	harassed
ɪ n d eɪ n dʒ ɚ	ɪ n d eɪ n dʒ ɚ d	V;PST;	endanger	endangered
ɪ v æ p ə ɹ eɪ t	ɪ v æ p ə ɹ eɪ t ɨ d	V;PST;	evaporate	evaporated
k ɹ i k	k ɹ i k t	V;PST;	creak	creaked
t oʊ ɹ m ɛ n t	t oʊ ɹ m ɛ n t ɨ d	V;PST;	torment	tormented
b ɛ k ə n	b ɛ k ə n d	V;PST;	beckon	beckoned
d aɪ ə l	d aɪ ə l d	V;PST;	dial	dialled
ə w eɪ k	ə w oʊ k	V;PST;	awake	awoke
ɪ n v oʊ k	ɪ n v oʊ k t	V;PST;	invoke	invoked
p oʊ s t	p oʊ s t ɨ d	V;PST;	post	posted
s t oʊ ɹ m	s t oʊ ɹ m d	V;PST;	storm	stormed
d ɪ s ɹ ʌ p t	d ɪ s ɹ ʌ p t ɨ d	V;PST;	disrupt	disrupted
s l oʊ p	s l oʊ p t	V;PST;	slope	sloped
k l eɪ ɹ ɪ f aɪ	k l eɪ ɹ ɪ f aɪ d	V;PST;	clarify	clarified
p i ɹ s	p i ɹ s t	V;PST;	pierce	pierced
s ə b s aɪ d	s ə b s aɪ d ɨ d	V;PST;	subside	subsided
ʃ oʊ ɹ t ə n	ʃ oʊ ɹ t ə n d	V;PST;	shorten	shortened
w ɪ ŋ k	w ɪ ŋ k t	V;PST;	wink	winked
d aɪ	d aɪ d	V;PST;	dye	dyed
d ɪ s ɪ n t ə g ɹ eɪ t	d ɪ s ɪ n t ə g ɹ eɪ t ɨ d	V;PST;	disintegrate	disintegrated
l ɛ s ə n	l ɛ s ə n d	V;PST;	lessen	lessened
ɹ i p eɪ	ɹ i p eɪ d	V;PST;	repay	repaid
s aɪ l ə n s	s aɪ l ə n s t	V;PST;	silence	silenced
s w oʊ ɹ m	s w oʊ ɹ m d	V;PST;	swarm	swarmed
t ɹ æ m p ə l	t ɹ æ m p ə l d	V;PST;	trample	trampled
d ɪ s k l oʊ z	d ɪ s k l oʊ z d	V;PST;	disclose	disclosed
k l æ m b ɚ	k l æ m b ɚ d	V;PST;	clamber	clambered
p aɪ ə n i ɹ	p aɪ ə n i ɹ d	V;PST;	pioneer	pioneered
ɹ ɪ z oʊ ɹ t	ɹ ɪ z oʊ ɹ t ɨ d	V;PST;	resort	resorted
s t æ b	s t æ b d	V;PST;	stab	stabbed
b a b	b a b d	V;PST;	bob	bobbed
d ɪ g ɹ eɪ d	d ɪ g ɹ eɪ d ɨ d	V;PST;	degrade	degraded
m æ k s ɪ m aɪ z	m æ k s ɪ m aɪ z d	V;PST;	maximize	maximized
oʊ v ɚ k ɹ aʊ d	oʊ v ɚ k ɹ aʊ d ɨ d	V;PST;	overcrowd	overcrowded
ɹ ɛ s ə l	ɹ ɛ s ə l d	V;PST;	wrestle	wrestled
v a l ə n t i ɹ	v a l ə n t i ɹ d	V;PST;	volunteer	volunteered
ɔ θ ə ɹ aɪ z	ɔ θ ə ɹ aɪ z d	V;PST;	authorize	authorized
s ɔɪ l	s ɔɪ l d	V;PST;	soil	soiled
t aɪ ɚ	t aɪ ɚ d	V;PST;	tire	tired
æ ŋ g ɚ	æ ŋ g ɚ d	V;PST;	anger	angered
aʊ t ɹ eɪ dʒ	aʊ t ɹ eɪ dʒ d	V;PST;	outrage	outraged
d i p ə n	d i p ə n d	V;PST;	deepen	deepened
ə v ɝ t	ə v ɝ t ɨ d	V;PST;	avert	averted
k a m p ɹ ɪ h ɛ n d	k a m p ɹ ɪ h ɛ n d ɨ d	V;PST;	comprehend	comprehended
k ə m p aʊ n d	k ə m p aʊ n d ɨ d	V;PST;	compound	compounded
m oʊ l d	m oʊ l d ɨ d	V;PST;	mould	moulded
m ʌ f ə l	m ʌ f ə l d	V;PST;	muffle	muffled
m ɪ s ʌ n d ɚ s t æ n d	m ɪ s ʌ n d ɚ s t ʊ d	V;PST;	misunderstand	misunderstood
s k ɪ m	s k ɪ m d	V;PST;	skim	skimmed
t ɹ ɪ k ə l	t ɹ ɪ k ə l d	V;PST;	trickle	trickled
ʌ n f oʊ l d	ʌ n f oʊ l d ɨ d	V;PST;	unfold	unfolded
ɪ n t ɹ ə s t	ɪ n t ɹ ə s t ɨ d	V;PST;	interest	interested
k ɹ a p	k ɹ a p t	V;PST;	crop	cropped
ɔ f s ɛ t	ɔ f s ɛ t	V;PST;	offset	offset
p ɹ ə t ɹ u d	p ɹ ə t ɹ u d ɨ d	V;PST;	protrude	protruded
tʃ æ n t	tʃ æ n t ɨ d	V;PST;	chant	chanted
b ʌ z	b ʌ z d	V;PST;	buzz	buzzed
g ɹ eɪ d	g ɹ eɪ d ɨ d	V;PST;	grade	graded
ɪ n s u	ɪ n s u d	V;PST;	ensue	ensued
ɪ v eɪ d	ɪ v eɪ d ɨ d	V;PST;	evade	evaded
j ɔ n	j ɔ n d	V;PST;	yawn	yawned
k ɹ aʊ d	k ɹ aʊ d ɨ d	V;PST;	crowd	crowded
m ɛ s	m ɛ s t	V;PST;	mess	messed
p ə l i s	p ə l i s t	V;PST;	police	policed
ɹ ɪ g ə l	ɹ ɪ g ə l d	V;PST;	wriggle	wriggled
k a m p l ə k eɪ t	k a m p l ə k eɪ t ɨ d	V;PST;	complicate	complicated
l ɪ t ɚ	l ɪ t ɚ d	V;PST;	litter	littered
p ɹ oʊ h ɪ b ə t	p ɹ oʊ h ɪ b ə t ɨ d	V;PST;	prohibit	prohibited
s k eɪ ɹ	s k eɪ ɹ d	V;PST;	scare	scared
s t u p	s t u p t	V;PST;	stoop	stooped
d ɪ m a l ɪ ʃ	d ɪ m a l ɪ ʃ t	V;PST;	demolish	demolished
d ɪ s p l eɪ s	d ɪ s p l eɪ s t	V;PST;	displace	displaced
d ɹ eɪ p	d ɹ eɪ p t	V;PST;	drape	draped
t ɹ æ n s p oʊ ɹ t	t ɹ æ n s p oʊ ɹ t ɨ d	V;PST;	transport	transported
ɪ n ɹ ɪ tʃ	ɪ n ɹ ɪ tʃ t	V;PST;	enrich	enriched
l a dʒ	l a dʒ d	V;PST;	lodge	lodged
b æ f ə l	b æ f ə l d	V;PST;	baffle	baffled
d ɪ t i ɹ i ə ɹ eɪ t	d ɪ t i ɹ i ə ɹ eɪ t ɨ d	V;PST;	deteriorate	deteriorated
j u t ə l aɪ z	j u t ə l aɪ z d	V;PST;	utilize	utilized
k a n t ɹ ə d ɪ k t	k a n t ɹ ə d ɪ k t ɨ d	V;PST;	contradict	contradicted
n ɝ ɪ ʃ	n ɝ ɪ ʃ t	V;PST;	nourish	nourished
ɹ oʊ m	ɹ oʊ m d	V;PST;	roam	roamed
v aɪ ə l eɪ t	v aɪ ə l eɪ t ɨ d	V;PST;	violate	violated
θ ɹ æ ʃ	θ ɹ æ ʃ t	V;PST;	thrash	thrashed
b l eɪ z	b l eɪ z d	V;PST;	blaze	blazed
d aʊ n	d aʊ n d	V;PST;	down	downed
f l aʊ ɚ	f l aʊ ɚ d	V;PST;	flower	flowered
p æ k ɪ dʒ	p æ k ɪ dʒ d	V;PST;	package	packaged
p ʌ b l ə s aɪ z	p ʌ b l ə s aɪ z d	V;PST;	publicize	publicized
ɹ aɪ ð	ɹ aɪ ð d	V;PST;	writhe	writhed
ɹ ɪ b ɛ l	ɹ ɪ b ɛ l d	V;PST;	rebel	rebelled
s u ð	s u ð d	V;PST;	soothe	soothed
d ɛ z ɪ g n eɪ t	d ɛ z ɪ g n eɪ t ɨ d	V;PST;	designate	designated
h eɪ l	h eɪ l d	V;PST;	hail	hailed
m eɪ t	m eɪ t ɨ d	V;PST;	mate	mated
ɹ eɪ d	ɹ eɪ d ɨ d	V;PST;	raid	raided
s ɛ v ɚ	s ɛ v ɚ d	V;PST;	sever	severed
d ɪ p l oʊ ɹ	d ɪ p l oʊ ɹ d	V;PST;	deplore	deplored
i m ɪ t	i m ɪ t ɨ d	V;PST;	emit	emitted
k ə n s a l ɪ d eɪ t	k ə n s a l ɪ d eɪ t ɨ d	V;PST;	consolidate	consolidated
s ɪ m p l ɪ f aɪ	s ɪ m p l ɪ f aɪ d	V;PST;	simplify	simplified
ə s p aɪ ɚ	ə s p aɪ ɚ d	V;PST;	aspire	aspired
m æ g n ɪ f aɪ	m æ g n ɪ f aɪ d	V;PST;	magnify	magnified
s l ʌ m p	s l ʌ m p t	V;PST;	slump	slumped
b ʌ t ə n	b ʌ t ə n d	V;PST;	button	buttoned
b l æ s t	b l æ s t ɨ d	V;PST;	blast	blasted
d oʊ z	d oʊ z d	V;PST;	doze	dozed
f ə s ɪ l ə t eɪ t	f ə s ɪ l ə t eɪ t ɨ d	V;PST;	facilitate	facilitated
k ɪ d n æ p	k ɪ d n æ p t	V;PST;	kidnap	kidnapped
k ə n f aɪ d	k ə n f aɪ d ɨ d	V;PST;	confide	confided
l ɝ tʃ	l ɝ tʃ t	V;PST;	lurch	lurched
ɹ æ ŋ k	ɹ æ ŋ k t	V;PST;	rank	ranked
s l ɔ t ɚ	s l ɔ t ɚ d	V;PST;	slaughter	slaughtered
s p ɹ aʊ t	s p ɹ aʊ t ɨ d	V;PST;	sprout	sprouted
f æ ʃ ə n	f æ ʃ ə n d	V;PST;	fashion	fashioned
oʊ v ɚ l æ p	oʊ v ɚ l æ p t	V;PST;	overlap	overlapped
s t eɪ ʃ ə n	s t eɪ ʃ ə n d	V;PST;	station	stationed
t ɹ ɪ p	t ɹ ɪ p t	V;PST;	trip	tripped
θ ɪ n	θ ɪ n d	V;PST;	thin	thinned
ɔ l t ɚ n eɪ t	ɔ l t ɚ n eɪ t ɨ d	V;PST;	alternate	alternated
d ɪ p ɹ ɛ s	d ɪ p ɹ ɛ s t	V;PST;	depress	depressed
dʒ ɛ n ə ɹ ə l aɪ z	dʒ ɛ n ə ɹ ə l aɪ z d	V;PST;	generalize	generalized
ɹ eɪ n	ɹ eɪ n d	V;PST;	reign	reigned
s k u p	s k u p t	V;PST;	scoop	scooped
s k w ɪ n t	s k w ɪ n t ɨ d	V;PST;	squint	squinted
d ʌ k	d ʌ k t	V;PST;	duck	ducked
m æ n ɪ f ɛ s t	m æ n ɪ f ɛ s t ɨ d	V;PST;	manifest	manifested
ɹ ɪ v a l v	ɹ ɪ v a l v d	V;PST;	revolve	revolved
ʌ ʃ ɚ	ʌ ʃ ɚ d	V;PST;	usher	ushered
ə b j u z	ə b j u z d	V;PST;	abuse	abused
f l ɪ p	f l ɪ p t	V;PST;	flip	flipped
g i ɹ	g i ɹ d	V;PST;	gear	geared
k a k	k a k t	V;PST;	cock	cocked
ʌ n k ʌ v ɚ	ʌ n k ʌ v ɚ d	V;PST;	uncover	uncovered
ʌ n l oʊ d	ʌ n l oʊ d ɨ d	V;PST;	unload	unloaded
w i l d	w i l d ɨ d	V;PST;	wield	wielded
w ɪ s k	w ɪ s k t	V;PST;	whisk	whisked
b ʌ b ə l	b ʌ b ə l d	V;PST;	bubble	bubbled
ə s ɛ n d	ə s ɛ n d ɨ d	V;PST;	ascend	ascended
g eɪ p	g eɪ p t	V;PST;	gape	gaped
k æ ʃ	k æ ʃ t	V;PST;	cash	cashed
ɹ ɛ l ɪ ʃ	ɹ ɛ l ɪ ʃ t	V;PST;	relish	relished
s k ɹ ɪ b ə l	s k ɹ ɪ b ə l d	V;PST;	scribble	scribbled
w ɪ θ h oʊ l d	w ɪ θ h ɛ l d	V;PST;	withhold	withheld
θ ʌ m p	θ ʌ m p t	V;PST;	thump	thumped
f ɪ d ə l	f ɪ d ə l d	V;PST;	fiddle	fiddled
h ʌ ʃ	h ʌ ʃ t	V;PST;	hush	hushed
ɪ f ɛ k t	ɪ f ɛ k t ɨ d	V;PST;	effect	effected
m æ n	m æ n d	V;PST;	man	manned
n oʊ t ɪ f aɪ	n oʊ t ɪ f aɪ d	V;PST;	notify	notified
p l ʌ g	p l ʌ g d	V;PST;	plug	plugged
ɹ ɪ ŋ	ɹ ʌ ŋ	V;PST;	wring	wrung
s m ʌ ð ɚ	s m ʌ ð ɚ d	V;PST;	smother	smothered
ɹ ɪ k ɝ	ɹ ɪ k ɝ d	V;PST;	recur	recurred
ɪ n l ɪ s t	ɪ n l ɪ s t ɨ d	V;PST;	enlist	enlisted
k ə m p j u t	k ə m p j u t ɨ d	V;PST;	compute	computed
m ə n u v ɚ	m ə n u v ɚ d	V;PST;	manoeuvre	manoeuvred
p eɪ ɹ ɪ ʃ	p eɪ ɹ ɪ ʃ t	V;PST;	perish	perished
ɹ ɪ f ɹ eɪ n	ɹ ɪ f ɹ eɪ n d	V;PST;	refrain	refrained
s n a ɹ l	s n a ɹ l d	V;PST;	snarl	snarled
v ɪ ʒ u ə l aɪ z	v ɪ ʒ u ə l aɪ z d	V;PST;	visualize	visualized
d ɪ s p æ tʃ	d ɪ s p æ tʃ t	V;PST;	dispatch	dispatched
f eɪ n t	f eɪ n t ɨ d	V;PST;	faint	fainted
ɪ m b ɹ ɔɪ d ɚ	ɪ m b ɹ ɔɪ d ɚ d	V;PST;	embroider	embroidered
k l æ t ɚ	k l æ t ɚ d	V;PST;	clatter	clattered
l ɪ m p	l ɪ m p t	V;PST;	limp	limped
w ɪ θ s t æ n d	w ɪ θ s t ʊ d	V;PST;	withstand	withstood
æ v ɚ ɪ dʒ	æ v ɚ ɪ dʒ d	V;PST;	average	averaged
g l aɪ d	g l aɪ d ɨ d	V;PST;	glide	glided
h aɪ l aɪ t	h aɪ l aɪ t ɨ d	V;PST;	highlight	highlighted
k ə n s ɝ v	k ə n s ɝ v d	V;PST;	conserve	conserved
ɹ æ l i	ɹ æ l i d	V;PST;	rally	rallied
ʃ ɪ m ɚ	ʃ ɪ m ɚ d	V;PST;	shimmer	shimmered
w aɪ n	w aɪ n d	V;PST;	whine	whined
θ ɪ k ə n	θ ɪ k ə n d	V;PST;	thicken	thickened
d ɪ s k ɹ ɪ m ɪ n eɪ t	d ɪ s k ɹ ɪ m ɪ n eɪ t ɨ d	V;PST;	discriminate	discriminated
ɪ n tʃ æ n t	ɪ n tʃ æ n t ɨ d	V;PST;	enchant	enchanted
k ə ɹ ɛ s	k ə ɹ ɛ s t	V;PST;	caress	caressed
k l ʌ s t ɚ	k l ʌ s t ɚ d	V;PST;	cluster	clustered
s t ɛ d i	s t ɛ d i d	V;PST;	steady	steadied
b æ n ɪ ʃ	b æ n ɪ ʃ t	V;PST;	banish	banished
f a ɹ m	f a ɹ m d	V;PST;	farm	farmed
k oʊ t	k oʊ t ɨ d	V;PST;	coat	coated
k ɹ aʊ n	k ɹ aʊ n d	V;PST;	crown	crowned
l eɪ b ɚ	l eɪ b ɚ d	V;PST;	labour	laboured
tʃ ʌ k ə l	tʃ ʌ k ə l d	V;PST;	chuckle	chuckled
b æ t	b æ t ɨ d	V;PST;	bat	batted
d a t	d a t ɨ d	V;PST;	dot	dotted
ə s ɪ m ə l eɪ t	ə s ɪ m ə l eɪ t ɨ d	V;PST;	assimilate	assimilated
ɪ n g ʌ l f	ɪ n g ʌ l f t	V;PST;	engulf	engulfed
ɪ n ɹ eɪ dʒ	ɪ n ɹ eɪ dʒ d	V;PST;	enrage	enraged
k a m p ɹ ə m aɪ z	k a m p ɹ ə m aɪ z d	V;PST;	compromise	compromised
s k i	s k i d	V;PST;	ski	ski'd
s l æ ʃ	s l æ ʃ t	V;PST;	slash	slashed
w i n	w i n d	V;PST;	wean	weaned
b ʌ g	b ʌ g d	V;PST;	bug	bugged
h a ɹ n ɪ s	h a ɹ n ɪ s t	V;PST;	harness	harnessed
ɪ n d aʊ	ɪ n d aʊ d	V;PST;	endow	endowed
ɪ n k ɝ	ɪ n k ɝ d	V;PST;	incur	incurred
k ə m p l aɪ	k ə m p l aɪ d	V;PST;	comply	complied
k ɹ ɛ d ɪ t	k ɹ ɛ d ɪ t ɨ d	V;PST;	credit	credited
n eɪ l	n eɪ l d	V;PST;	nail	nailed
s m i ɹ	s m i ɹ d	V;PST;	smear	smeared
ʃ i l d	ʃ i l d ɨ d	V;PST;	shield	shielded
d ɪ s p j u t	d ɪ s p j u t ɨ d	V;PST;	dispute	disputed
k ə n t ɹ aɪ v	k ə n t ɹ aɪ v d	V;PST;	contrive	contrived
l ɛ ŋ θ ə n	l ɛ ŋ θ ə n d	V;PST;	lengthen	lengthened
ɹ ɛ n tʃ	ɹ ɛ n tʃ t	V;PST;	wrench	wrenched
s t ɹ eɪ	s t ɹ eɪ d	V;PST;	stray	strayed
ʌ p h oʊ l d	ʌ p h ɛ l d	V;PST;	uphold	upheld
b oʊ l t	b oʊ l t ɨ d	V;PST;	bolt	bolted
d ɔ n	d ɔ n d	V;PST;	dawn	dawned
g æ l ə p	g æ l ə p t	V;PST;	gallop	galloped
ɪ n dʒ ɛ k t	ɪ n dʒ ɛ k t ɨ d	V;PST;	inject	injected
k ə ɹ ʌ p t	k ə ɹ ʌ p t ɨ d	V;PST;	corrupt	corrupted
m oʊ ɹ n	m oʊ ɹ n d	V;PST;	mourn	mourned
p ɹ a d	p ɹ a d ɨ d	V;PST;	prod	prodded
s aɪ k ə l	s aɪ k ə l d	V;PST;	cycle	cycled
v aɪ b ɹ eɪ t	v aɪ b ɹ eɪ t ɨ d	V;PST;	vibrate	vibrated
w eɪ v ɚ	w eɪ v ɚ d	V;PST;	waver	wavered
aɪ	aɪ d	V;PST;	eye	eyed
b æ θ	b æ θ t	V;PST;	bath	bathed
b ɹ ɔ d ə n	b ɹ ɔ d ə n d	V;PST;	broaden	broadened
d ɪ s ɹ ɪ g a ɹ d	d ɪ s ɹ ɪ g a ɹ d ɨ d	V;PST;	disregard	disregarded
d ɪ t ɛ s t	d ɪ t ɛ s t ɨ d	V;PST;	detest	detested
f ʌ s	f ʌ s t	V;PST;	fuss	fussed
g ɹ aʊ l	g ɹ aʊ l d	V;PST;	growl	growled
oʊ v ɚ h i ɹ	oʊ v ɚ h ɝ d	V;PST;	overhear	overheard
s k ɛ tʃ	s k ɛ tʃ t	V;PST;	sketch	sketched
s n i k	s n ʌ k	V;PST;	sneak	snuck
f æ n	f æ n d	V;PST;	fan	fanned
g l ɪ m p s	g l ɪ m p s t	V;PST;	glimpse	glimpsed
h aɪ t ə n	h aɪ t ə n d	V;PST;	heighten	heightened
n ɝ tʃ ɚ	n ɝ tʃ ɚ d	V;PST;	nurture	nurtured
p æ n ɪ k	p æ n ɪ k t	V;PST;	panic	panicked
s eɪ f g a ɹ d	s eɪ f g a ɹ d ɨ d	V;PST;	safeguard	safeguarded
ʃ eɪ d	ʃ eɪ d ɨ d	V;PST;	shade	shaded
b aʊ n d	b aʊ n d ɨ d	V;PST;	bound	bounded
b ɹ u	b ɹ u d	V;PST;	brew	brewed
d aɪ ə g n oʊ s	d aɪ ə g n oʊ s t	V;PST;	diagnose	diagnosed
d ɪ ɚ ɛ n tʃ i eɪ t	d ɪ ɚ ɛ n tʃ i eɪ t ɨ d	V;PST;	differentiate	differentiated
ə f ɪ l i eɪ t	ə f ɪ l i eɪ t ɨ d	V;PST;	affiliate	affiliated
g ɹ i s	g ɹ i s t	V;PST;	grease	greased
h æ k	h æ k t	V;PST;	hack	hacked
h ɪ p n ə t aɪ z	h ɪ p n ə t aɪ z d	V;PST;	hypnotize	hypnotized
m ə t i ɹ i ə l aɪ z	m ə t i ɹ i ə l aɪ z d	V;PST;	materialize	materialized
s ə k ʌ m	s ə k ʌ m d	V;PST;	succumb	succumbed
s m æ k	s m æ k t	V;PST;	smack	smacked
s t oʊ n	s t oʊ n d	V;PST;	stone	stoned
θ ʌ n d ɚ	θ ʌ n d ɚ d	V;PST;	thunder	thundered
b a ɹ	b a ɹ d	V;PST;	bar	barred
b ɹ eɪ s	b ɹ eɪ s t	V;PST;	brace	braced
i ɹ ʌ p t	i ɹ ʌ p t ɨ d	V;PST;	erupt	erupted
p ɹ a s p ɚ	p ɹ a s p ɚ d	V;PST;	prosper	prospered
ɹ aɪ v ə l	ɹ aɪ v ə l d	V;PST;	rival	rivalled
s t ɪ f ə n	s t ɪ f ə n d	V;PST;	stiffen	stiffened
tʃ æ n ə l	tʃ æ n ə l d	V;PST;	channel	channelled
tʃ eɪ n	tʃ eɪ n d	V;PST;	chain	chained
d i m	d i m d	V;PST;	deem	deemed
d ɹ æ f t	d ɹ æ f t ɨ d	V;PST;	draft	drafted
ɪ m b ɛ d	ɪ m b ɛ d ɨ d	V;PST;	embed	embedded
k oʊ ɹ t	k oʊ ɹ t ɨ d	V;PST;	court	courted
ɹ eɪ d i eɪ t	ɹ eɪ d i eɪ t ɨ d	V;PST;	radiate	radiated
ɹ ɪ dʒ ɔɪ s	ɹ ɪ dʒ ɔɪ s t	V;PST;	rejoice	rejoiced
w ɛ l d	w ɛ l d ɨ d	V;PST;	weld	welded
ɪ n s ə l eɪ t	ɪ n s ə l eɪ t ɨ d	V;PST;	insulate	insulated
f eɪ z	f eɪ z d	V;PST;	phase	phased
f i l d	f i l d ɨ d	V;PST;	field	fielded
g ɹ ɪ l	g ɹ ɪ l d	V;PST;	grill	grilled
k ə n v ɝ dʒ	k ə n v ɝ dʒ d	V;PST;	converge	converged
k l ɔ	k l ɔ d	V;PST;	claw	clawed
s t ɹ æ p	s t ɹ æ p t	V;PST;	strap	strapped
d ɪ s m æ n t ə l	d ɪ s m æ n t ə l d	V;PST;	dismantle	dismantled
ə f ɝ m	ə f ɝ m d	V;PST;	affirm	affirmed
ə s t aʊ n d	ə s t aʊ n d ɨ d	V;PST;	astound	astounded
k oʊ tʃ	k oʊ tʃ t	V;PST;	coach	coached
k ə n s oʊ l	k ə n s oʊ l d	V;PST;	console	consoled
m ɪ l	m ɪ l d	V;PST;	mill	milled
s ɝ dʒ	s ɝ dʒ d	V;PST;	surge	surged
s l ɪ ŋ	s l ʌ ŋ	V;PST;	sling	slung
s t ɹ u	s t ɹ u d	V;PST;	strew	strewed
æ n ɪ m eɪ t	æ n ɪ m eɪ t ɨ d	V;PST;	animate	animated
b a t ə l	b a t ə l d	V;PST;	bottle	bottled
b ʌ s ə l	b ʌ s ə l d	V;PST;	bustle	bustled
j ɝ n	j ɝ n d	V;PST;	yearn	yearned
k ʌ l ɚ	k ʌ l ɚ d	V;PST;	colour	coloured
m a p	m a p t	V;PST;	mop	mopped
p ɹ aɪ s	p ɹ aɪ s t	V;PST;	price	priced
ɹ eɪ k	ɹ eɪ k t	V;PST;	rake	raked
s m ʌ g ə l	s m ʌ g ə l d	V;PST;	smuggle	smuggled
s w a p	s w a p t	V;PST;	swap	swapped
d i t eɪ l	d i t eɪ l d	V;PST;	detail	detailed
ə f l ɪ k t	ə f l ɪ k t ɨ d	V;PST;	afflict	afflicted
p ɚ p ɛ tʃ u eɪ t	p ɚ p ɛ tʃ u eɪ t ɨ d	V;PST;	perpetuate	perpetuated
a ɹ m	a ɹ m d	V;PST;	arm	armed
ɛ s k ə l eɪ t	ɛ s k ə l eɪ t ɨ d	V;PST;	escalate	escalated
b oʊ ɹ d ɚ	b oʊ ɹ d ɚ d	V;PST;	border	bordered
b ɹ ɔ d k æ s t	b ɹ ɔ d k æ s t ɨ d	V;PST;	broadcast	broadcasted
d ɪ s a ɹ m	d ɪ s a ɹ m d	V;PST;	disarm	disarmed
f l a p	f l a p t	V;PST;	flop	flopped
h i p	h i p t	V;PST;	heap	heaped
m ʌ s t ɚ	m ʌ s t ɚ d	V;PST;	muster	mustered
p a p j ʊ l eɪ t	p a p j ʊ l eɪ t ɨ d	V;PST;	populate	populated
ɹ ɪ p ɹ ɛ s	ɹ ɪ p ɹ ɛ s t	V;PST;	repress	repressed
s w u p	s w u p t	V;PST;	swoop	swooped
ʃ aʊ ɚ	ʃ aʊ ɚ d	V;PST;	shower	showered
t u ɹ	t u ɹ d	V;PST;	tour	toured
tʃ ɪ p	tʃ ɪ p t	V;PST;	chip	chipped
w ɪ n s	w ɪ n s t	V;PST;	wince	winced
b aɪ p æ s	b aɪ p æ s t	V;PST;	bypass	bypassed
d ɪ t æ tʃ	d ɪ t æ tʃ t	V;PST;	detach	detached
ɪ m p a ɹ t	ɪ m p a ɹ t ɨ d	V;PST;	impart	imparted
k aʊ n s ə l	k aʊ n s ə l d	V;PST;	counsel	counselled
l oʊ ð	l oʊ ð d	V;PST;	loathe	loathed
n i ɹ	n i ɹ d	V;PST;	near	neared
oʊ v ɚ d u	oʊ v ɚ d ɪ d	V;PST;	overdo	overdid
p ɛ k	p ɛ k t	V;PST;	peck	pecked
p l ɛ dʒ	p l ɛ dʒ d	V;PST;	pledge	pledged
ɹ ɪ p ə l	ɹ ɪ p ə l d	V;PST;	ripple	rippled
s æ l v ɪ dʒ	s æ l v ɪ dʒ d	V;PST;	salvage	salvaged
æ d h i ɹ	æ d h i ɹ d	V;PST;	adhere	adhered
b æ ŋ k	b æ ŋ k t	V;PST;	bank	banked
b l a t	b l a t ɨ d	V;PST;	blot	blotted
d ɪ d u s	d ɪ d u s t	V;PST;	deduce	deduced
f ɔ l t ɚ	f ɔ l t ɚ d	V;PST;	falter	faltered
h a b ə l	h a b ə l d	V;PST;	hobble	hobbled
k ə m p aɪ l	k ə m p aɪ l d	V;PST;	compile	compiled
k ɹ æ k ə l	k ɹ æ k ə l d	V;PST;	crackle	crackled
ɹ i k ə n s t ɹ ʌ k t	ɹ i k ə n s t ɹ ʌ k t ɨ d	V;PST;	reconstruct	reconstructed
s k aʊ l	s k aʊ l d	V;PST;	scowl	scowled
t æ k s	t æ k s t	V;PST;	tax	taxed
ɛ l ɪ v eɪ t	ɛ l ɪ v eɪ t ɨ d	V;PST;	elevate	elevated
d ɹ ʌ m	d ɹ ʌ m d	V;PST;	drum	drummed
ə l a t	ə l a t ɨ d	V;PST;	allot	allotted
g a s ɪ p	g a s ɪ p t	V;PST;	gossip	gossipped
k l aʊ d	k l aʊ d ɨ d	V;PST;	cloud	clouded
ɹ ɪ f aɪ n	ɹ ɪ f aɪ n d	V;PST;	refine	refined
s ɪ m p ə θ aɪ z	s ɪ m p ə θ aɪ z d	V;PST;	sympathize	sympathized
s t ɹ ɪ ŋ	s t ɹ ʌ ŋ	V;PST;	string	strung
t a p ə l	t a p ə l d	V;PST;	topple	toppled
θ ɹ a b	θ ɹ a b d	V;PST;	throb	throbbed
æ k t ə v eɪ t	æ k t ə v eɪ t ɨ d	V;PST;	activate	activated
b ɪ w ɪ tʃ	b ɪ w ɪ tʃ t	V;PST;	bewitch	bewitched
d aɪ l u t	d aɪ l u t ɨ d	V;PST;	dilute	diluted
d ɪ s k ə n s ɝ t	d ɪ s k ə n s ɝ t ɨ d	V;PST;	disconcert	disconcerted
f aɪ n	f aɪ n d	V;PST;	fine	fined
g l eɪ z	g l eɪ z d	V;PST;	glaze	glazed
ɪ n k l aɪ n	ɪ n k l aɪ n d	V;PST;	incline	inclined
ɪ n t ɪ m ɪ d eɪ t	ɪ n t ɪ m ɪ d eɪ t ɨ d	V;PST;	intimidate	intimidated
k a l ə n aɪ z	k a l ə n aɪ z d	V;PST;	colonize	colonized
k ə n t æ m ɪ n eɪ t	k ə n t æ m ɪ n eɪ t ɨ d	V;PST;	contaminate	contaminated
n a m ɪ n eɪ t	n a m ɪ n eɪ t ɨ d	V;PST;	nominate	nominated
ɹ i l	ɹ i l d	V;PST;	reel	reeled
ɹ ɪ n aʊ n s	ɹ ɪ n aʊ n s t	V;PST;	renounce	renounced
